wave,match,person_id,row_id
5,1,110,1663
5,0,110,1664
5,0,110,1665
5,0,111,1666
5,0,111,1667
5,0,111,1668
5,1,111,1669
5,1,111,1670
5,0,111,1671
5,1,111,1672
5,0,111,1673
5,0,111,1674
5,0,111,1675
5,0,112,1676
5,0,112,1677
5,0,112,1678
5,0,112,1679
5,0,112,1680
5,0,112,1681
5,1,112,1682
5,0,112,1683
5,0,112,1684
5,0,112,1685
5,0,113,1686
5,0,113,1687
5,0,113,1688
5,1,113,1689
5,0,113,1690
5,1,113,1691
5,1,113,1692
5,0,113,1693
5,0,113,1694
5,0,113,1695
5,1,114,1696
5,0,114,1697
5,0,114,1698
5,1,114,1699
5,0,114,1700
5,1,114,1701
5,0,114,1702
5,1,114,1703
5,0,114,1704
5,0,114,1705
5,0,115,1706
5,0,115,1707
5,0,115,1708
5,1,115,1709
5,0,115,1710
5,0,115,1711
5,0,115,1712
5,0,115,1713
5,0,115,1714
5,0,115,1715
5,0,116,1716
5,0,116,1717
5,0,116,1718
5,1,116,1719
5,0,116,1720
5,1,116,1721
5,1,116,1722
5,1,116,1723
5,1,116,1724
5,0,116,1725
5,1,117,1726
5,0,117,1727
5,0,117,1728
5,1,117,1729
5,0,117,1730
5,0,117,1731
5,1,117,1732
5,0,117,1733
5,1,117,1734
5,0,117,1735
5,0,118,1736
5,0,118,1737
5,0,118,1738
5,0,118,1739
5,0,118,1740
5,0,118,1741
5,0,118,1742
5,0,118,1743
5,0,118,1744
5,0,118,1745
5,1,119,1746
5,0,119,1747
5,0,119,1748
5,0,119,1749
5,1,119,1750
5,0,119,1751
5,0,119,1752
5,1,119,1753
5,0,119,1754
5,0,119,1755
5,0,120,1756
5,0,120,1757
5,0,120,1758
5,0,120,1759
5,0,120,1760
5,0,120,1761
5,0,120,1762
5,0,120,1763
5,0,120,1764
5,0,120,1765
5,0,121,1766
5,0,121,1767
5,0,121,1768
5,0,121,1769
5,0,121,1770
5,0,121,1771
5,0,121,1772
5,0,121,1773
5,0,121,1774
5,0,121,1775
5,1,122,1776
5,1,122,1777
5,0,122,1778
5,1,122,1779
5,1,122,1780
5,1,122,1781
5,1,122,1782
5,1,122,1783
5,0,122,1784
5,0,122,1785
5,1,123,1786
5,1,123,1787
5,0,123,1788
5,0,123,1789
5,0,123,1790
5,0,123,1791
5,0,123,1792
5,0,123,1793
5,0,123,1794
5,0,123,1795
5,1,124,1796
5,0,124,1797
5,0,124,1798
5,1,124,1799
5,1,124,1800
5,0,124,1801
5,1,124,1802
5,0,124,1803
5,0,124,1804
5,0,124,1805
5,1,125,1806
5,1,125,1807
5,1,125,1808
5,1,125,1809
5,0,125,1810
5,0,125,1811
5,1,125,1812
5,1,125,1813
5,0,125,1814
5,0,125,1815
5,1,126,1816
5,0,126,1817
5,0,126,1818
5,0,126,1819
5,1,126,1820
5,0,126,1821
5,1,126,1822
5,0,126,1823
5,0,126,1824
5,0,126,1825
5,0,127,1826
5,0,127,1827
5,0,127,1828
5,0,127,1829
5,0,127,1830
5,0,127,1831
5,1,127,1832
5,1,127,1833
5,0,127,1834
5,0,127,1835
5,0,128,1836
5,0,128,1837
5,0,128,1838
5,0,128,1839
5,0,128,1840
5,0,128,1841
5,0,128,1842
5,0,128,1843
5,0,128,1844
5,0,128,1845
6,0,129,1846
6,0,129,1847
6,0,129,1848
6,1,129,1849
6,0,129,1850
6,0,130,1851
6,0,130,1852
6,0,130,1853
6,0,130,1854
6,0,130,1855
6,1,131,1856
6,0,131,1857
6,0,131,1858
6,0,131,1859
6,0,131,1860
6,0,132,1861
6,0,132,1862
6,0,132,1863
6,1,132,1864
6,1,132,1865
6,0,133,1866
6,1,133,1867
6,0,133,1868
6,0,133,1869
6,0,133,1870
6,0,134,1871
6,0,134,1872
6,1,134,1873
6,0,134,1874
6,0,134,1875
6,0,135,1876
6,0,135,1877
6,0,135,1878
6,0,135,1879
6,1,135,1880
6,0,136,1881
6,0,136,1882
6,0,136,1883
6,0,136,1884
6,0,136,1885
6,1,137,1886
6,0,137,1887
6,0,137,1888
6,1,137,1889
6,0,137,1890
6,0,138,1891
6,0,138,1892
6,0,138,1893
6,1,138,1894
6,0,138,1895
7,0,139,1896
7,1,139,1897
7,0,139,1898
7,0,139,1899
7,0,139,1900
7,0,139,1901
7,0,139,1902
7,0,139,1903
7,0,139,1904
7,1,139,1905
7,1,139,1906
7,1,139,1907
7,0,139,1908
7,1,139,1909
7,1,139,1910
7,1,139,1911
7,0,140,1912
7,0,140,1913
7,0,140,1914
7,0,140,1915
7,0,140,1916
7,0,140,1917
7,0,140,1918
7,0,140,1919
7,0,140,1920
7,0,140,1921
7,0,140,1922
7,0,140,1923
7,0,140,1924
7,0,140,1925
7,0,140,1926
7,0,140,1927
7,0,141,1928
7,0,141,1929
7,0,141,1930
7,0,141,1931
7,1,141,1932
7,0,141,1933
7,0,141,1934
7,0,141,1935
7,0,141,1936
7,0,141,1937
7,0,141,1938
7,0,141,1939
7,0,141,1940
7,0,141,1941
7,0,141,1942
7,0,141,1943
7,0,142,1944
7,0,142,1945
7,0,142,1946
7,0,142,1947
7,0,142,1948
7,0,142,1949
7,0,142,1950
7,0,142,1951
7,0,142,1952
7,0,142,1953
7,0,142,1954
7,0,142,1955
7,0,142,1956
7,0,142,1957
7,0,142,1958
7,0,142,1959
7,0,143,1960
7,0,143,1961
7,0,143,1962
7,0,143,1963
7,0,143,1964
7,0,143,1965
7,1,143,1966
7,0,143,1967
7,0,143,1968
7,0,143,1969
7,0,143,1970
7,0,143,1971
7,0,143,1972
7,0,143,1973
7,0,143,1974
7,0,143,1975
7,0,144,1976
7,0,144,1977
7,1,144,1978
7,0,144,1979
7,0,144,1980
7,0,144,1981
7,0,144,1982
7,1,144,1983
7,1,144,1984
7,0,144,1985
7,0,144,1986
7,1,144,1987
7,0,144,1988
7,0,144,1989
7,1,144,1990
7,0,144,1991
7,0,145,1992
7,0,145,1993
7,0,145,1994
7,0,145,1995
7,0,145,1996
7,0,145,1997
7,0,145,1998
7,0,145,1999
7,0,145,2000
7,0,145,2001
7,0,145,2002
7,1,145,2003
7,0,145,2004
7,0,145,2005
7,0,145,2006
7,0,145,2007
7,0,146,2008
7,0,146,2009
7,1,146,2010
7,0,146,2011
7,0,146,2012
7,0,146,2013
7,0,146,2014
7,0,146,2015
7,1,146,2016
7,0,146,2017
7,0,146,2018
7,0,146,2019
7,0,146,2020
7,1,146,2021
7,1,146,2022
7,1,146,2023
7,0,147,2024
7,0,147,2025
7,0,147,2026
7,0,147,2027
7,0,147,2028
7,0,147,2029
7,0,147,2030
7,1,147,2031
7,0,147,2032
7,1,147,2033
7,0,147,2034
7,0,147,2035
7,0,147,2036
7,0,147,2037
7,0,147,2038
7,0,147,2039
7,0,148,2040
7,0,148,2041
7,0,148,2042
7,0,148,2043
7,1,148,2044
7,0,148,2045
7,0,148,2046
7,0,148,2047
7,0,148,2048
7,0,148,2049
7,0,148,2050
7,0,148,2051
7,0,148,2052
7,0,148,2053
7,0,148,2054
7,1,148,2055
7,0,149,2056
7,0,149,2057
7,0,149,2058
7,0,149,2059
7,0,149,2060
7,0,149,2061
7,1,149,2062
7,1,149,2063
7,0,149,2064
7,1,149,2065
7,0,149,2066
7,0,149,2067
7,0,149,2068
7,0,149,2069
7,0,149,2070
7,0,149,2071
7,0,150,2072
7,1,150,2073
7,0,150,2074
7,0,150,2075
7,0,150,2076
7,1,150,2077
7,0,150,2078
7,0,150,2079
7,0,150,2080
7,0,150,2081
7,0,150,2082
7,0,150,2083
7,0,150,2084
7,1,150,2085
7,0,150,2086
7,0,150,2087
7,0,151,2088
7,0,151,2089
7,0,151,2090
7,1,151,2091
7,0,151,2092
7,1,151,2093
7,0,151,2094
7,0,151,2095
7,1,151,2096
7,0,151,2097
7,0,151,2098
7,1,151,2099
7,0,151,2100
7,1,151,2101
7,1,151,2102
7,1,151,2103
7,0,152,2104
7,0,152,2105
7,0,152,2106
7,1,152,2107
7,0,152,2108
7,0,152,2109
7,0,152,2110
7,0,152,2111
7,0,152,2112
7,0,152,2113
7,0,152,2114
7,0,152,2115
7,0,152,2116
7,0,152,2117
7,0,152,2118
7,0,152,2119
7,0,153,2120
7,0,153,2121
7,1,153,2122
7,0,153,2123
7,0,153,2124
7,1,153,2125
7,0,153,2126
7,0,153,2127
7,0,153,2128
7,0,153,2129
7,0,153,2130
7,0,153,2131
7,0,153,2132
7,0,153,2133
7,1,153,2134
7,1,153,2135
7,0,154,2136
7,0,154,2137
7,0,154,2138
7,0,154,2139
7,0,154,2140
7,0,154,2141
7,0,154,2142
7,0,154,2143
7,0,154,2144
7,0,154,2145
7,0,154,2146
7,1,154,2147
7,0,154,2148
7,0,154,2149
7,0,154,2150
7,0,154,2151
7,0,155,2152
7,0,155,2153
7,0,155,2154
7,0,155,2155
7,0,155,2156
7,0,155,2157
7,0,155,2158
7,0,155,2159
7,0,155,2160
7,0,155,2161
7,0,155,2162
7,0,155,2163
7,0,155,2164
7,0,155,2165
7,0,155,2166
7,0,155,2167
7,1,156,2168
7,0,156,2169
7,0,156,2170
7,0,156,2171
7,0,156,2172
7,0,156,2173
7,0,156,2174
7,0,156,2175
7,0,156,2176
7,0,156,2177
7,0,156,2178
7,1,156,2179
7,0,156,2180
7,0,156,2181
7,0,156,2182
7,0,156,2183
7,0,157,2184
7,0,157,2185
7,0,157,2186
7,0,157,2187
7,0,157,2188
7,1,157,2189
7,0,157,2190
7,1,157,2191
7,0,157,2192
7,0,157,2193
7,0,157,2194
7,0,157,2195
7,0,157,2196
7,0,157,2197
7,1,157,2198
7,0,157,2199
7,0,158,2200
7,0,158,2201
7,0,158,2202
7,0,158,2203
7,0,158,2204
7,0,158,2205
7,0,158,2206
7,0,158,2207
7,0,158,2208
7,0,158,2209
7,0,158,2210
7,0,158,2211
7,1,158,2212
7,1,158,2213
7,0,158,2214
7,0,158,2215
7,0,159,2216
7,0,159,2217
7,1,159,2218
7,0,159,2219
7,0,159,2220
7,0,159,2221
7,0,159,2222
7,0,159,2223
7,0,159,2224
7,1,159,2225
7,0,159,2226
7,0,159,2227
7,0,159,2228
7,0,159,2229
7,0,159,2230
7,0,159,2231
7,0,160,2232
7,0,160,2233
7,0,160,2234
7,0,160,2235
7,0,160,2236
7,0,160,2237
7,0,160,2238
7,0,160,2239
7,0,160,2240
7,0,160,2241
7,0,160,2242
7,1,160,2243
7,1,160,2244
7,0,160,2245
7,1,160,2246
7,0,160,2247
7,0,161,2248
7,0,161,2249
7,0,161,2250
7,0,161,2251
7,1,161,2252
7,0,161,2253
7,0,161,2254
7,0,161,2255
7,0,161,2256
7,0,161,2257
7,1,161,2258
7,0,161,2259
7,0,161,2260
7,0,161,2261
7,0,161,2262
7,0,161,2263
7,0,162,2264
7,0,162,2265
7,0,162,2266
7,0,162,2267
7,0,162,2268
7,1,162,2269
7,0,162,2270
7,0,162,2271
7,1,162,2272
7,0,162,2273
7,1,162,2274
7,0,162,2275
7,0,162,2276
7,0,162,2277
7,0,162,2278
7,0,162,2279
7,0,163,2280
7,0,163,2281
7,0,163,2282
7,0,163,2283
7,0,163,2284
7,1,163,2285
7,0,163,2286
7,1,163,2287
7,0,163,2288
7,0,163,2289
7,0,163,2290
7,0,163,2291
7,1,163,2292
7,0,163,2293
7,0,163,2294
7,0,163,2295
7,1,164,2296
7,0,164,2297
7,0,164,2298
7,0,164,2299
7,0,164,2300
7,0,164,2301
7,0,164,2302
7,0,164,2303
7,1,164,2304
7,0,164,2305
7,1,164,2306
7,0,164,2307
7,0,164,2308
7,0,164,2309
7,0,164,2310
7,0,164,2311
7,1,165,2312
7,0,165,2313
7,0,165,2314
7,0,165,2315
7,0,165,2316
7,0,165,2317
7,0,165,2318
7,0,165,2319
7,0,165,2320
7,0,165,2321
7,0,165,2322
7,0,165,2323
7,0,165,2324
7,0,165,2325
7,0,165,2326
7,0,165,2327
7,1,166,2328
7,0,166,2329
7,0,166,2330
7,0,166,2331
7,0,166,2332
7,1,166,2333
7,1,166,2334
7,0,166,2335
7,0,166,2336
7,0,166,2337
7,0,166,2338
7,0,166,2339
7,1,166,2340
7,0,166,2341
7,0,166,2342
7,1,166,2343
7,0,167,2344
7,0,167,2345
7,0,167,2346
7,0,167,2347
7,0,167,2348
7,0,167,2349
7,0,167,2350
7,0,167,2351
7,0,167,2352
7,0,167,2353
7,0,167,2354
7,0,167,2355
7,0,167,2356
7,0,167,2357
7,0,167,2358
7,0,167,2359
7,1,168,2360
7,0,168,2361
7,0,168,2362
7,0,168,2363
7,0,168,2364
7,0,168,2365
7,0,168,2366
7,1,168,2367
7,0,168,2368
7,0,168,2369
7,0,168,2370
7,1,168,2371
7,1,168,2372
7,0,168,2373
7,0,168,2374
7,0,168,2375
7,1,169,2376
7,0,169,2377
7,0,169,2378
7,0,169,2379
7,0,169,2380
7,1,169,2381
7,0,169,2382
7,1,169,2383
7,0,169,2384
7,0,169,2385
7,0,169,2386
7,0,169,2387
7,1,169,2388
7,0,169,2389
7,1,169,2390
7,0,169,2391
7,1,170,2392
7,0,170,2393
7,0,170,2394
7,0,170,2395
7,0,170,2396
7,0,170,2397
7,0,170,2398
7,1,170,2399
7,0,170,2400
7,1,170,2401
7,0,170,2402
7,0,170,2403
7,1,170,2404
7,0,170,2405
7,1,170,2406
7,0,170,2407
8,1,171,2408
8,0,171,2409
8,0,171,2410
8,1,171,2411
8,0,171,2412
8,0,171,2413
8,0,171,2414
8,0,171,2415
8,0,171,2416
8,0,171,2417
8,0,172,2418
8,0,172,2419
8,0,172,2420
8,0,172,2421
8,1,172,2422
8,0,172,2423
8,1,172,2424
8,0,172,2425
8,0,172,2426
8,1,172,2427
8,1,173,2428
8,0,173,2429
8,1,173,2430
8,0,173,2431
8,0,173,2432
8,0,173,2433
8,0,173,2434
8,1,173,2435
8,0,173,2436
8,0,173,2437
8,0,174,2438
8,0,174,2439
8,0,174,2440
8,0,174,2441
8,0,174,2442
8,0,174,2443
8,0,174,2444
8,0,174,2445
8,0,174,2446
8,0,174,2447
8,0,175,2448
8,0,175,2449
8,1,175,2450
8,0,175,2451
8,0,175,2452
8,0,175,2453
8,0,175,2454
8,0,175,2455
8,0,175,2456
8,0,175,2457
8,0,176,2458
8,0,176,2459
8,0,176,2460
8,0,176,2461
8,0,176,2462
8,0,176,2463
8,1,176,2464
8,0,176,2465
8,0,176,2466
8,0,176,2467
8,1,177,2468
8,0,177,2469
8,0,177,2470
8,0,177,2471
8,0,177,2472
8,0,177,2473
8,0,177,2474
8,0,177,2475
8,1,177,2476
8,0,177,2477
8,0,178,2478
8,1,178,2479
8,1,178,2480
8,0,178,2481
8,0,178,2482
8,0,178,2483
8,1,178,2484
8,1,178,2485
8,0,178,2486
8,1,178,2487
8,0,179,2488
8,0,179,2489
8,0,179,2490
8,0,179,2491
8,0,179,2492
8,0,179,2493
8,0,179,2494
8,0,179,2495
8,0,179,2496
8,0,179,2497
8,1,180,2498
8,0,180,2499
8,0,180,2500
8,0,180,2501
8,0,180,2502
8,0,180,2503
8,0,180,2504
8,0,180,2505
8,0,180,2506
8,0,180,2507
8,1,181,2508
8,0,181,2509
8,1,181,2510
8,0,181,2511
8,0,181,2512
8,0,181,2513
8,1,181,2514
8,0,181,2515
8,0,181,2516
8,1,181,2517
8,0,182,2518
8,0,182,2519
8,0,182,2520
8,0,182,2521
8,0,182,2522
8,0,182,2523
8,0,182,2524
8,1,182,2525
8,0,182,2526
8,0,182,2527
8,0,183,2528
8,0,183,2529
8,1,183,2530
8,0,183,2531
8,1,183,2532
8,0,183,2533
8,0,183,2534
8,1,183,2535
8,0,183,2536
8,0,183,2537
8,1,184,2538
8,0,184,2539
8,0,184,2540
8,0,184,2541
8,0,184,2542
8,0,184,2543
8,0,184,2544
8,0,184,2545
8,0,184,2546
8,0,184,2547
8,0,185,2548
8,1,185,2549
8,0,185,2550
8,0,185,2551
8,0,185,2552
8,0,185,2553
8,0,185,2554
8,0,185,2555
8,0,185,2556
8,0,185,2557
8,0,186,2558
8,0,186,2559
8,0,186,2560
8,0,186,2561
8,0,186,2562
8,0,186,2563
8,0,186,2564
8,0,186,2565
8,0,186,2566
8,0,186,2567
8,0,187,2568
8,1,187,2569
8,0,187,2570
8,0,187,2571
8,0,187,2572
8,1,187,2573
8,0,187,2574
8,1,187,2575
8,0,187,2576
8,0,187,2577
8,0,188,2578
8,0,188,2579
8,1,188,2580
8,0,188,2581
8,0,188,2582
8,0,188,2583
8,0,188,2584
8,1,188,2585
8,0,188,2586
8,0,188,2587
8,0,189,2588
8,0,189,2589
8,0,189,2590
8,0,189,2591
8,0,189,2592
8,0,189,2593
8,1,189,2594
8,0,189,2595
8,0,189,2596
8,0,189,2597
8,0,190,2598
8,1,190,2599
8,0,190,2600
8,0,190,2601
8,0,190,2602
8,0,190,2603
8,0,190,2604
8,1,190,2605
8,0,190,2606
8,0,190,2607
9,0,191,2608
9,0,191,2609
9,0,191,2610
9,0,191,2611
9,0,191,2612
9,0,191,2613
9,0,191,2614
9,1,191,2615
9,0,191,2616
9,0,191,2617
9,0,191,2618
9,0,191,2619
9,0,191,2620
9,0,191,2621
9,0,191,2622
9,0,191,2623
9,0,191,2624
9,0,191,2625
9,0,191,2626
9,0,191,2627
9,0,192,2628
9,1,192,2629
9,0,192,2630
9,1,192,2631
9,0,192,2632
9,0,192,2633
9,0,192,2634
9,0,192,2635
9,0,192,2636
9,0,192,2637
9,0,192,2638
9,1,192,2639
9,0,192,2640
9,0,192,2641
9,0,192,2642
9,1,192,2643
9,0,192,2644
9,0,192,2645
9,0,192,2646
9,1,192,2647
9,1,193,2648
9,0,193,2649
9,0,193,2650
9,0,193,2651
9,0,193,2652
9,1,193,2653
9,0,193,2654
9,0,193,2655
9,0,193,2656
9,0,193,2657
9,0,193,2658
9,0,193,2659
9,0,193,2660
9,0,193,2661
9,0,193,2662
9,0,193,2663
9,0,193,2664
9,0,193,2665
9,0,193,2666
9,0,193,2667
9,0,194,2668
9,0,194,2669
9,0,194,2670
9,1,194,2671
9,0,194,2672
9,0,194,2673
9,0,194,2674
9,0,194,2675
9,0,194,2676
9,0,194,2677
9,0,194,2678
9,0,194,2679
9,0,194,2680
9,0,194,2681
9,0,194,2682
9,0,194,2683
9,0,194,2684
9,1,194,2685
9,1,194,2686
9,0,194,2687
9,0,195,2688
9,0,195,2689
9,0,195,2690
9,0,195,2691
9,0,195,2692
9,0,195,2693
9,0,195,2694
9,0,195,2695
9,0,195,2696
9,0,195,2697
9,0,195,2698
9,0,195,2699
9,0,195,2700
9,0,195,2701
9,0,195,2702
9,0,195,2703
9,0,195,2704
9,0,195,2705
9,0,195,2706
9,0,195,2707
9,0,196,2708
9,1,196,2709
9,0,196,2710
9,1,196,2711
9,0,196,2712
9,1,196,2713
9,0,196,2714
9,1,196,2715
9,0,196,2716
9,0,196,2717
9,0,196,2718
9,0,196,2719
9,1,196,2720
9,0,196,2721
9,0,196,2722
9,0,196,2723
9,0,196,2724
9,0,196,2725
9,0,196,2726
9,0,196,2727
9,0,197,2728
9,0,197,2729
9,0,197,2730
9,1,197,2731
9,0,197,2732
9,0,197,2733
9,0,197,2734
9,0,197,2735
9,0,197,2736
9,0,197,2737
9,1,197,2738
9,0,197,2739
9,0,197,2740
9,0,197,2741
9,0,197,2742
9,1,197,2743
9,0,197,2744
9,0,197,2745
9,0,197,2746
9,0,197,2747
9,0,198,2748
9,0,198,2749
9,0,198,2750
9,0,198,2751
9,0,198,2752
9,0,198,2753
9,0,198,2754
9,0,198,2755
9,0,198,2756
9,0,198,2757
9,0,198,2758
9,0,198,2759
9,0,198,2760
9,0,198,2761
9,0,198,2762
9,0,198,2763
9,1,198,2764
9,0,198,2765
9,0,198,2766
9,0,198,2767
9,0,199,2768
9,0,199,2769
9,0,199,2770
9,1,199,2771
9,0,199,2772
9,0,199,2773
9,0,199,2774
9,0,199,2775
9,0,199,2776
9,0,199,2777
9,0,199,2778
9,0,199,2779
9,0,199,2780
9,0,199,2781
9,0,199,2782
9,0,199,2783
9,0,199,2784
9,0,199,2785
9,0,199,2786
9,1,199,2787
9,0,200,2788
9,0,200,2789
9,0,200,2790
9,0,200,2791
9,0,200,2792
9,0,200,2793
9,0,200,2794
9,0,200,2795
9,0,200,2796
9,0,200,2797
9,0,200,2798
9,0,200,2799
9,0,200,2800
9,0,200,2801
9,0,200,2802
9,0,200,2803
9,0,200,2804
9,0,200,2805
9,0,200,2806
9,0,200,2807
9,0,201,2808
9,0,201,2809
9,0,201,2810
9,0,201,2811
9,0,201,2812
9,0,201,2813
9,0,201,2814
9,0,201,2815
9,0,201,2816
9,0,201,2817
9,0,201,2818
9,0,201,2819
9,0,201,2820
9,0,201,2821
9,0,201,2822
9,0,201,2823
9,0,201,2824
9,0,201,2825
9,0,201,2826
9,0,201,2827
9,0,202,2828
9,0,202,2829
9,0,202,2830
9,0,202,2831
9,0,202,2832
9,0,202,2833
9,1,202,2834
9,1,202,2835
9,0,202,2836
9,0,202,2837
9,0,202,2838
9,0,202,2839
9,0,202,2840
9,0,202,2841
9,0,202,2842
9,0,202,2843
9,0,202,2844
9,0,202,2845
9,0,202,2846
9,0,202,2847
9,0,203,2848
9,0,203,2849
9,0,203,2850
9,0,203,2851
9,1,203,2852
9,0,203,2853
9,1,203,2854
9,1,203,2855
9,0,203,2856
9,1,203,2857
9,1,203,2858
9,1,203,2859
9,0,203,2860
9,0,203,2861
9,0,203,2862
9,0,203,2863
9,1,203,2864
9,0,203,2865
9,0,203,2866
9,1,203,2867
9,0,204,2868
9,0,204,2869
9,0,204,2870
9,0,204,2871
9,0,204,2872
9,1,204,2873
9,0,204,2874
9,0,204,2875
9,0,204,2876
9,0,204,2877
9,0,204,2878
9,0,204,2879
9,1,204,2880
9,1,204,2881
9,0,204,2882
9,0,204,2883
9,0,204,2884
9,0,204,2885
9,0,204,2886
9,0,204,2887
9,0,205,2888
9,1,205,2889
9,0,205,2890
9,1,205,2891
9,0,205,2892
9,1,205,2893
9,1,205,2894
9,0,205,2895
9,0,205,2896
9,0,205,2897
9,1,205,2898
9,0,205,2899
9,1,205,2900
9,1,205,2901
9,0,205,2902
9,1,205,2903
9,1,205,2904
9,1,205,2905
9,0,205,2906
9,1,205,2907
9,0,206,2908
9,0,206,2909
9,0,206,2910
9,0,206,2911
9,0,206,2912
9,0,206,2913
9,0,206,2914
9,0,206,2915
9,0,206,2916
9,0,206,2917
9,0,206,2918
9,0,206,2919
9,0,206,2920
9,0,206,2921
9,0,206,2922
9,0,206,2923
9,0,206,2924
9,0,206,2925
9,0,206,2926
9,0,206,2927
9,1,207,2928
9,1,207,2929
9,0,207,2930
9,0,207,2931
9,0,207,2932
9,0,207,2933
9,0,207,2934
9,0,207,2935
9,0,207,2936
9,0,207,2937
9,0,207,2938
9,0,207,2939
9,0,207,2940
9,0,207,2941
9,0,207,2942
9,1,207,2943
9,0,207,2944
9,0,207,2945
9,0,207,2946
9,0,207,2947
9,0,208,2948
9,0,208,2949
9,0,208,2950
9,0,208,2951
9,0,208,2952
9,1,208,2953
9,0,208,2954
9,0,208,2955
9,0,208,2956
9,0,208,2957
9,0,208,2958
9,0,208,2959
9,0,208,2960
9,0,208,2961
9,0,208,2962
9,0,208,2963
9,1,208,2964
9,0,208,2965
9,0,208,2966
9,0,208,2967
9,0,209,2968
9,1,209,2969
9,0,209,2970
9,1,209,2971
9,0,209,2972
9,1,209,2973
9,0,209,2974
9,1,209,2975
9,0,209,2976
9,0,209,2977
9,1,209,2978
9,0,209,2979
9,1,209,2980
9,0,209,2981
9,1,209,2982
9,0,209,2983
9,0,209,2984
9,1,209,2985
9,0,209,2986
9,1,209,2987
9,0,210,2988
9,0,210,2989
9,0,210,2990
9,1,210,2991
9,0,210,2992
9,0,210,2993
9,0,210,2994
9,0,210,2995
9,0,210,2996
9,0,210,2997
9,0,210,2998
9,0,210,2999
9,0,210,3000
9,1,210,3001
9,0,210,3002
9,0,210,3003
9,0,210,3004
9,0,210,3005
9,0,210,3006
9,0,210,3007
9,0,211,3008
9,0,211,3009
9,1,211,3010
9,0,211,3011
9,0,211,3012
9,0,211,3013
9,0,211,3014
9,0,211,3015
9,0,211,3016
9,0,211,3017
9,0,211,3018
9,0,211,3019
9,0,211,3020
9,0,211,3021
9,0,211,3022
9,0,211,3023
9,1,211,3024
9,0,211,3025
9,0,211,3026
9,0,211,3027
9,0,212,3028
9,1,212,3029
9,0,212,3030
9,0,212,3031
9,0,212,3032
9,1,212,3033
9,0,212,3034
9,0,212,3035
9,0,212,3036
9,0,212,3037
9,0,212,3038
9,0,212,3039
9,0,212,3040
9,0,212,3041
9,1,212,3042
9,0,212,3043
9,1,212,3044
9,0,212,3045
9,1,212,3046
9,0,212,3047
9,0,213,3048
9,0,213,3049
9,0,213,3050
9,0,213,3051
9,0,213,3052
9,0,213,3053
9,0,213,3054
9,0,213,3055
9,0,213,3056
9,0,213,3057
9,0,213,3058
9,0,213,3059
9,0,213,3060
9,0,213,3061
9,0,213,3062
9,0,213,3063
9,0,213,3064
9,0,213,3065
9,0,213,3066
9,0,213,3067
9,0,214,3068
9,1,214,3069
9,0,214,3070
9,1,214,3071
9,0,214,3072
9,1,214,3073
9,1,214,3074
9,0,214,3075
9,1,214,3076
9,0,214,3077
9,0,214,3078
9,0,214,3079
9,0,214,3080
9,0,214,3081
9,1,214,3082
9,0,214,3083
9,0,214,3084
9,0,214,3085
9,1,214,3086
9,1,214,3087
9,0,215,3088
9,0,215,3089
9,0,215,3090
9,0,215,3091
9,0,215,3092
9,0,215,3093
9,0,215,3094
9,0,215,3095
9,0,215,3096
9,0,215,3097
9,0,215,3098
9,0,215,3099
9,1,215,3100
9,0,215,3101
9,0,215,3102
9,0,215,3103
9,0,215,3104
9,0,215,3105
9,0,215,3106
9,0,215,3107
9,0,216,3108
9,0,216,3109
9,1,216,3110
9,0,216,3111
9,0,216,3112
9,1,216,3113
9,0,216,3114
9,0,216,3115
9,0,216,3116
9,0,216,3117
9,0,216,3118
9,0,216,3119
9,0,216,3120
9,1,216,3121
9,1,216,3122
9,0,216,3123
9,0,216,3124
9,1,216,3125
9,1,216,3126
9,0,216,3127
9,0,217,3128
9,0,217,3129
9,0,217,3130
9,0,217,3131
9,0,217,3132
9,0,217,3133
9,0,217,3134
9,0,217,3135
9,0,217,3136
9,0,217,3137
9,0,217,3138
9,1,217,3139
9,1,217,3140
9,0,217,3141
9,1,217,3142
9,0,217,3143
9,0,217,3144
9,0,217,3145
9,0,217,3146
9,0,217,3147
9,1,218,3148
9,0,218,3149
9,0,218,3150
9,0,218,3151
9,0,218,3152
9,1,218,3153
9,0,218,3154
9,0,218,3155
9,0,218,3156
9,0,218,3157
9,0,218,3158
9,1,218,3159
9,1,218,3160
9,0,218,3161
9,0,218,3162
9,0,218,3163
9,0,218,3164
9,0,218,3165
9,1,218,3166
9,0,218,3167
9,0,219,3168
9,0,219,3169
9,0,219,3170
9,0,219,3171
9,0,219,3172
9,0,219,3173
9,0,219,3174
9,0,219,3175
9,0,219,3176
9,0,219,3177
9,0,219,3178
9,0,219,3179
9,0,219,3180
9,0,219,3181
9,0,219,3182
9,0,219,3183
9,0,219,3184
9,0,219,3185
9,0,219,3186
9,0,219,3187
9,0,220,3188
9,0,220,3189
9,0,220,3190
9,0,220,3191
9,0,220,3192
9,0,220,3193
9,0,220,3194
9,0,220,3195
9,0,220,3196
9,0,220,3197
9,0,220,3198
9,0,220,3199
9,1,220,3200
9,0,220,3201
9,0,220,3202
9,0,220,3203
9,0,220,3204
9,0,220,3205
9,0,220,3206
9,0,220,3207
9,0,221,3208
9,0,221,3209
9,0,221,3210
9,0,221,3211
9,0,221,3212
9,0,221,3213
9,1,221,3214
9,0,221,3215
9,0,221,3216
